date,1 - Título,1 - URL,1 - Tema,2 - Título,2 - URL,2 - Tema,3 - Título,3 - URL,3 - Tema,4 - Título,4 - URL,4 - Tema,5 - Título,5 - URL,5 - Tema,6 - Título,6 - URL,6 - Tema,7 - Título,7 - URL,7 - Tema,8 - Título,8 - URL,8 - Tema,9 - Título,9 - URL,9 - Tema,10 - Título,10 - URL,10 - Tema
"""2017-02-09T21:45:34.000Z""",Estagiário faz posts machistas no Facebook e é demitido,"http://web.archive.org/web/20170209224534/http://emais.estadao.com.br/noticias/comportamento,estagiario-faz-posts-machistas-no-facebook-e-e-demitido,70001658049",emais-noticias-comportamento,Modinhas que estamos usando e vamos nos arrepender depois,"http://web.archive.org/web/20170209224534/http://fotos.estadao.com.br/galerias/moda,modinhas-que-estamos-usando-e-vamos-nos-arrepender-depois,30149",fotos-galerias-moda,Veja qual é o melhor hatch compacto 1.0 do Brasil,"http://web.archive.org/web/20170209224534/http://www.estadao.com.br/jornal-do-carro/noticias/carros,veja-qual-e-o-melhor-hatch-compacto-10-do-brasil,30934,0.htm",www-jornal-do-carro-noticias,Roupa de marca ou passagem aérea?,http://web.archive.org/web/20170209224534/http://emais.estadao.com.br/blogs/ruth-manus/roupa-de-marca-ou-passagem-aerea/,emais-blogs-ruth-manus,Quem merece o quê?,"http://web.archive.org/web/20170209224534/http://cultura.estadao.com.br/noticias/geral,quem-merece-o-que,70001656855",cultura-noticias-geral,Doria abre licitação e prevê gasto de até R$ 100 mi por ano com publicidade,http://web.archive.org/web/20170209224534/http://sao-paulo.estadao.com.br/blogs/por-dentro-da-metropole/doria-abre-licitacao-e-preve-gasto-de-ate-r-100-mi-com-publicidade/,sao-paulo-blogs-por-dentro-da-metropole,Caixa estuda abrir nos fins de semana para saque do FGTS,"http://web.archive.org/web/20170209224534/http://economia.estadao.com.br/noticias/geral,caixa-estuda-abrir-nos-fins-de-semana-para-saque-do-fgts,70001655370",economia-noticias-geral,Saiba quem pode sacar o FGTS inativo,http://web.archive.org/web/20170209224534/http://economia.estadao.com.br/blogs/o-seguro-morreu-de-velho/saiba-quem-pode-sacar-o-fgts-inativo/,economia-blogs-o-seguro-morreu-de-velho,Médica demitida do Sírio nega divulgação de dados e diz ser alvo de ameaças de morte,"http://web.archive.org/web/20170209224534/http://saude.estadao.com.br/noticias/geral,medica-demitida-do-sirio-nega-divulgacao-de-dados-e-diz-ser-alvo-de-ameacas-de-morte,70001657011",saude-noticias-geral,16 lançamentos da Netflix em fevereiro de 2017,"http://web.archive.org/web/20170209224534/http://fotos.estadao.com.br/galerias/cultura,16-lancamentos-da-netflix-em-fevereiro-de-2017,30099",fotos-galerias-cultura
"""2017-03-25T02:08:33.000Z""",Viver longe dos irmãos,http://web.archive.org/web/20170325030833/http://emais.estadao.com.br/blogs/ruth-manus/viver-longe-dos-irmaos/,emais-blogs-ruth-manus,Médico canta para criança com câncer e vídeo encanta a internet,"http://web.archive.org/web/20170325030833/http://emais.estadao.com.br/noticias/comportamento,medico-canta-para-crianca-com-cancer-e-video-encanta-a-internet,70001711106",emais-noticias-comportamento,Câmara aprova terceirização para qualquer atividade em empresas públicas e privadas,"http://web.archive.org/web/20170325030833/http://economia.estadao.com.br/noticias/geral,camara-aprova-ampliacao-de-permissao-para-trabalho-temporario-de-tres-para-nove-meses,70001710231",economia-noticias-geral,Teste constata fraude em azeite de oliva,"http://web.archive.org/web/20170325030833/http://economia.estadao.com.br/noticias/geral,teste-constata-fraude-em-azeite-de-oliva,70001710154",economia-noticias-geral,Governo prepara mais mudanças na reforma da Previdência e deve beneficiar trabalhador rural,"http://web.archive.org/web/20170325030833/http://economia.estadao.com.br/noticias/geral,governo-prepara-mais-mudancas-na-reforma-da-previdencia-e-deve-beneficiar-trabalhador-rural,70001710151",economia-noticias-geral,Carne Fraca: O que fazer com 150 mil perus,"http://web.archive.org/web/20170325030833/http://economia.estadao.com.br/noticias/geral,carne-fraca-o-que-fazer-com-150-mil-perus,70001710497",economia-noticias-geral,"Sempre de peruca, cantora Sia surpreende ao aparecer com rosto à mostra",http://web.archive.org/web/20170325030833/http://cultura.estadao.com.br/blogs/radar-cultural/sempre-de-peruca-cantora-sia-surpreende-ao-aparecer-com-rosto-a-mostra/,cultura-blogs-radar-cultural,Governo deixa 86% dos servidores de fora da reforma da Previdência,"http://web.archive.org/web/20170325030833/http://economia.estadao.com.br/noticias/geral,governo-deixa-86-dos-servidores-de-fora-da-reforma-da-previdencia,70001710513",economia-noticias-geral,Lançado 1º instituto privado de apoio à ciência,"http://web.archive.org/web/20170325030833/http://ciencia.estadao.com.br/noticias/geral,lancado-1-instituto-privado-de-apoio-a-ciencia,70001710386",ciencia-noticias-geral,Marcelo Odebrecht diz que ‘inventou’ campanha de Dilma em 2014,"http://web.archive.org/web/20170325030833/http://politica.estadao.com.br/noticias/geral,marcelo-odebrecht-diz-que-inventou-campanha-de-dilma-em-2014,70001711887",politica-noticias-geral
"""2017-03-26T01:56:34.000Z""",Homem deixa de comer para bancar refeição das filhas em data especial,"http://web.archive.org/web/20170326035634/http://emais.estadao.com.br/noticias/comportamento,homem-leva-filhas-em-restaurante-mas-por-nao-ter-dinheiro-nao-compra-refeicao-para-ele-mesmo,70001712482",emais-noticias-comportamento,Médico canta para criança com câncer e vídeo encanta a internet,"http://web.archive.org/web/20170326035634/http://emais.estadao.com.br/noticias/comportamento,medico-canta-para-crianca-com-cancer-e-video-encanta-a-internet,70001711106",emais-noticias-comportamento,Viver longe dos irmãos,http://web.archive.org/web/20170326035634/http://emais.estadao.com.br/blogs/ruth-manus/viver-longe-dos-irmaos/,emais-blogs-ruth-manus,"Evangélico, Ronaldo Ésper afirma que deixou de ser homossexual 'por força de vontade'","http://web.archive.org/web/20170326035634/http://emais.estadao.com.br/noticias/gente,evangelico-ronaldo-esper-explica-que-deixou-de-ser-homossexual-por-forca-de-vontade,70001712654",emais-noticias-gente,"'Lava Jato fez a coisa mais sem-vergonha que aconteceu neste País', diz Lula","http://web.archive.org/web/20170326035634/http://politica.estadao.com.br/noticias/geral,lava-jato-fez-a-coisa-mais-sem-vergonha-que-aconteceu-neste-pais-diz-lula,70001713174",politica-noticias-geral,Aparelhos de ar-condicionado portáteis podem revolucionar seu próximo verão,"http://web.archive.org/web/20170326035634/http://emais.estadao.com.br/noticias/casa-e-decoracao,aparelhos-de-ar-condicionado-portateis-podem-revolucionar-seu-proximo-verao,70001711507",emais-noticias-casa-e-decoracao,"Compostura, senhores!","http://web.archive.org/web/20170326035634/http://politica.estadao.com.br/noticias/geral,compostura-senhores,70001712043",politica-noticias-geral,Professora usa o mesmo penteado de aluna que sofria bullying por seu cabelo,"http://web.archive.org/web/20170326035634/http://emais.estadao.com.br/noticias/comportamento,professora-usa-o-mesmo-penteado-de-aluna-que-sofria-bullying-por-seu-cabelo,70001712902",emais-noticias-comportamento,Marcelo Odebrecht diz que ‘inventou’ campanha de Dilma em 2014,"http://web.archive.org/web/20170326035634/http://politica.estadao.com.br/noticias/geral,marcelo-odebrecht-diz-que-inventou-campanha-de-dilma-em-2014,70001711887",politica-noticias-geral,"'Gestor não inspira nada, tem que ser líder', diz FHC","http://web.archive.org/web/20170326035634/http://politica.estadao.com.br/noticias/geral,gestor-nao-inspira-nada-tem-que-ser-lider-diz-fhc,70001712638",politica-noticias-geral
"""2017-03-27T02:09:31.000Z""",Homem deixa de comer para bancar refeição das filhas em data especial,"http://web.archive.org/web/20170327040931/http://emais.estadao.com.br/noticias/comportamento,homem-leva-filhas-em-restaurante-mas-por-nao-ter-dinheiro-nao-compra-refeicao-para-ele-mesmo,70001712482",emais-noticias-comportamento,A ‘máquina’ barulhenta da direita na internet,"http://web.archive.org/web/20170327040931/http://politica.estadao.com.br/noticias/geral,a-maquina-barulhenta-da-direita-na-internet,70001714254",politica-noticias-geral,Ato organizado pelo MBL no Rio frustra expectativa da organização,"http://web.archive.org/web/20170327040931/http://politica.estadao.com.br/noticias/geral,evento-do-mbl-no-rio-frusta-expectativa-da-organizacao,70001714769",politica-noticias-geral,Ciro Gomes desafia Sérgio Moro a prendê-lo,http://web.archive.org/web/20170327040931/http://cultura.estadao.com.br/blogs/direto-da-fonte/ciro-gomes-desafia-sergio-moro-a-prende-lo/,cultura-blogs-direto-da-fonte,20 ótimos filmes escondidos na Netflix,"http://web.archive.org/web/20170327040931/http://fotos.estadao.com.br/galerias/cultura,20-otimos-filmes-escondidos-na-netflix,30925",fotos-galerias-cultura,Americano tenta dar golpe de capoeira e passa vergonha no MMA,"http://web.archive.org/web/20170327040931/http://esportefera.com.br/noticias/lutas,americano-tenta-dar-golpe-de-capoeira-e-passa-vergonha-no-mma,70001714776",esportefera-noticias-lutas,Mais grupos tentam ‘fugir’ da reforma da Previdência,"http://web.archive.org/web/20170327040931/http://economia.estadao.com.br/noticias/geral,mais-grupos-tentam-fugir-da-reforma-da-previdencia,70001714065",economia-noticias-geral,Homem morre após cair de arquibancada superior para fora do Morumbi,"http://web.archive.org/web/20170327040931/http://esportes.estadao.com.br/noticias/futebol,homem-cai-de-arquibancada-do-morumbi-e-esta-em-estado-grave,70001714902",esportes-noticias-futebol,"Gilmar, o Quixote","http://web.archive.org/web/20170327040931/http://politica.estadao.com.br/noticias/geral,gilmar-o-quixote,70001714083",politica-noticias-geral,"Manifestação em Brasília atrai apenas 630 pessoas, ante expectativa de 100 mil","http://web.archive.org/web/20170327040931/http://politica.estadao.com.br/noticias/geral,manifestacao-em-defesa-da-lava-jata-em-brasilia-tem-baixa-adesao,70001714720",politica-noticias-geral
"""2017-03-28T02:45:29.000Z""",Temer admite estabelecer prazo para Estados e municípios mudarem Previdência,"http://web.archive.org/web/20170328044529/http://economia.estadao.com.br/noticias/geral,temer-admite-estabelecer-prazo-para-estados-e-municipios-mudarem-previdencia,70001715063",economia-noticias-geral,Homem deixa de comer para bancar refeição das filhas em data especial,"http://web.archive.org/web/20170328044529/http://emais.estadao.com.br/noticias/comportamento,homem-leva-filhas-em-restaurante-mas-por-nao-ter-dinheiro-nao-compra-refeicao-para-ele-mesmo,70001712482",emais-noticias-comportamento,A ‘máquina’ barulhenta da direita na internet,"http://web.archive.org/web/20170328044529/http://politica.estadao.com.br/noticias/geral,a-maquina-barulhenta-da-direita-na-internet,70001714254",politica-noticias-geral,Ato organizado pelo MBL no Rio frustra expectativa da organização,"http://web.archive.org/web/20170328044529/http://politica.estadao.com.br/noticias/geral,evento-do-mbl-no-rio-frusta-expectativa-da-organizacao,70001714769",politica-noticias-geral,Fabio Schvartsman será o novo presidente da Vale,http://web.archive.org/web/20170328044529/http://cultura.estadao.com.br/blogs/direto-da-fonte/fabio-schvartsman-sera-o-novo-presidente-da-vale/,cultura-blogs-direto-da-fonte,Homem morre após cair de arquibancada superior para fora do Morumbi,"http://web.archive.org/web/20170328044529/http://esportes.estadao.com.br/noticias/futebol,homem-cai-de-arquibancada-do-morumbi-e-esta-em-estado-grave,70001714902",esportes-noticias-futebol,Previdências de 22 Estados e do DF operam com déficit,"http://web.archive.org/web/20170328044529/http://economia.estadao.com.br/noticias/geral,previdencias-de-22-estados-e-do-df-operam-com-deficit,70001715143",economia-noticias-geral,Quinze carros com consumo de combustível absurdo,"http://web.archive.org/web/20170328044529/http://www.estadao.com.br/jornal-do-carro/galerias/carros,quinze-carros-com-consumo-de-combustivel-absurdo,30085",www-jornal-do-carro-galerias,Moro dá 5 dias para PF se manifestar sobre suposto vídeo de coercitiva de Lula,http://web.archive.org/web/20170328044529/http://politica.estadao.com.br/blogs/fausto-macedo/moro-da-5-dias-para-pf-se-manifestar-sobre-suposto-video-de-coercitiva-de-lula/,politica-blogs-fausto-macedo,Ciro Gomes desafia Sérgio Moro a prendê-lo,http://web.archive.org/web/20170328044529/http://cultura.estadao.com.br/blogs/direto-da-fonte/ciro-gomes-desafia-sergio-moro-a-prende-lo/,cultura-blogs-direto-da-fonte
"""2017-03-29T03:13:55.000Z""",PF deflagra Paralelo e prende ex-gerente da Petrobrás,http://web.archive.org/web/20170329051355/http://politica.estadao.com.br/blogs/fausto-macedo/pf-abre-mais-uma-fase-da-lava-jato/,politica-blogs-fausto-macedo,Veja 5 motivos para comprar e 5 para não comprar o Honda WR-V,"http://web.archive.org/web/20170329051355/http://www.estadao.com.br/jornal-do-carro/galerias/carros,veja-5-motivos-para-comprar-e-5-para-nao-comprar-o-honda-wr-v,30992",www-jornal-do-carro-galerias,Temer admite estabelecer prazo para Estados e municípios mudarem Previdência,"http://web.archive.org/web/20170329051355/http://economia.estadao.com.br/noticias/geral,temer-admite-estabelecer-prazo-para-estados-e-municipios-mudarem-previdencia,70001715063",economia-noticias-geral,O grande impasse,"http://web.archive.org/web/20170329051355/http://politica.estadao.com.br/noticias/geral,o-grande-impasse,70001716517",politica-noticias-geral,"Direita, esquerda e realidade","http://web.archive.org/web/20170329051355/http://cultura.estadao.com.br/noticias/geral,direita-esquerda-e-realidade,70001716210",cultura-noticias-geral,Homem deixa de comer para bancar refeição das filhas em data especial,"http://web.archive.org/web/20170329051355/http://emais.estadao.com.br/noticias/comportamento,homem-leva-filhas-em-restaurante-mas-por-nao-ter-dinheiro-nao-compra-refeicao-para-ele-mesmo,70001712482",emais-noticias-comportamento,"Previdência, desastre geral","http://web.archive.org/web/20170329051355/http://opiniao.estadao.com.br/noticias/geral,previdencia-desastre-geral,70001716544",opiniao-noticias-geral,Doria responde 'provocação' da Amazon e pede à empresa doações,"http://web.archive.org/web/20170329051355/http://sao-paulo.estadao.com.br/noticias/geral,doria-responde-provocacao-da-amazon-e-pede-doacoes-a-empresa,70001717200",sao-paulo-noticias-geral,"Temer não cometeu ilícitos, diz PSDB em ação no TSE","http://web.archive.org/web/20170329051355/http://politica.estadao.com.br/noticias/geral,em-alegacoes-finais-ao-tse-psdb-cita-investigacoes-da-lava-jato-e-considera-temer-isento,70001716089",politica-noticias-geral,Nicki Minaj 'descobre' Gretchen: 'Quem é essa mulher?',"http://web.archive.org/web/20170329051355/http://emais.estadao.com.br/noticias/gente,nicki-minaj-descobre-gretchen-quem-e-essa-mulher,70001716181",emais-noticias-gente
"""2017-03-30T04:06:53.000Z""",Chegar em casa e te encontrar,http://web.archive.org/web/20170330060653/http://emais.estadao.com.br/blogs/ruth-manus/chegar-em-casa-e-te-encontrar/,emais-blogs-ruth-manus,A nova moda é dizer por aí que 'odeia criança',http://web.archive.org/web/20170330060653/http://emais.estadao.com.br/blogs/ser-mae/a-nova-moda-e-dizer-por-ai-que-odeia-crianca/,emais-blogs-ser-mae,"Operação O Quinto do Ouro, da PF, prende conselheiros do TCE e leva Picciani para depor",http://web.archive.org/web/20170330060653/http://politica.estadao.com.br/blogs/fausto-macedo/pf-vai-as-ruas-e-mira-no-tribunal-de-contas-do-rio/,politica-blogs-fausto-macedo,Doria discute com manifestante que o acusou de 'golpista',"http://web.archive.org/web/20170330060653/http://sao-paulo.estadao.com.br/noticias/geral,doria-discute-com-manifestante-que-o-acusou-de-golpista,70001718746",sao-paulo-noticias-geral,MP Eleitoral pede para cassar Temer e deixar Dilma inelegível,"http://web.archive.org/web/20170330060653/http://politica.estadao.com.br/noticias/geral,mp-eleitoral-pede-para-cassar-temer-e-deixar-dilma-inelegivel,70001718102",politica-noticias-geral,Ele não gosta de ler!,"http://web.archive.org/web/20170330060653/http://cultura.estadao.com.br/noticias/geral,ele-nao-gosta-de-ler,70001717744",cultura-noticias-geral,Toyota Corolla x Honda Civic: confira qual é o melhor,"http://web.archive.org/web/20170330060653/http://www.estadao.com.br/jornal-do-carro/noticias/carros,toyota-corolla-x-honda-civic-confira-qual-e-o-melhor,31362,0.htm",www-jornal-do-carro-noticias,12 erros que brasileiros cometem em Orlando. E como evitá-los,"http://web.archive.org/web/20170330060653/http://fotos.estadao.com.br/galerias/viagem,12-erros-que-brasileiros-cometem-em-orlando-e-como-evita-los,27134",fotos-galerias-viagem,Justiça de SP absolve PMs acusados de jogar assaltante de telhado e matá-lo,"http://web.archive.org/web/20170330060653/http://sao-paulo.estadao.com.br/noticias/geral,justica-de-sp-absolve-pms-acusados-de-jogar-assaltante-de-telhado-e-mata-lo,70001717986",sao-paulo-noticias-geral,Imprensa internacional destaca Neymar e Tite após Brasil garantir vaga na Copa,"http://web.archive.org/web/20170330060653/http://esportes.estadao.com.br/noticias/futebol,imprensa-internacional-destaca-neymar-e-tite-apos-brasil-garantir-vaga-na-copa,70001718640",esportes-noticias-futebol
"""2017-03-31T04:22:30.000Z""",Homem prende irmã por 16 anos em casa no Ceará,"http://web.archive.org/web/20170331062230/http://brasil.estadao.com.br/noticias/geral,homem-prende-irma-por-16-anos-em-casa-no-ceara,70001719560",brasil-noticias-geral,Moro condena Eduardo Cunha a 15 anos de prisão,http://web.archive.org/web/20170331062230/http://politica.estadao.com.br/blogs/fausto-macedo/moro-condena-eduardo-cunha-a-15-anos-de-prisao/,politica-blogs-fausto-macedo,Governo Temer sofre segunda derrota na Câmara em dois dias,http://web.archive.org/web/20170331062230/http://politica.estadao.com.br/blogs/coluna-do-estadao/governo-temer-sofre-segunda-derrota-na-camara-em-dois-dias/,politica-blogs-coluna-do-estadao,Motorista do Uber descobre traição após transportar amante do namorado,"http://web.archive.org/web/20170331062230/http://emais.estadao.com.br/noticias/comportamento,motorista-do-uber-descobre-traicao-apos-transportar-amante-do-namorado,70001720274",emais-noticias-comportamento,"Lava Jato processa Partido Progressista, 10 políticos e cobra R$ 2 bilhões",http://web.archive.org/web/20170331062230/http://politica.estadao.com.br/blogs/fausto-macedo/procuradoria-apresenta-acao-de-improbidade-contra-o-partido-progressista-dez-politicos-e-um-ex-assessor-de-janene-e-pede-r-2-bilhoes/,politica-blogs-fausto-macedo,"SP, BH, Curitiba e Florianópolis podem ter recorde de frio no fim de semana","http://web.archive.org/web/20170331062230/http://brasil.estadao.com.br/noticias/geral,sp-bh-curitiba-e-florianopolis-podem-ter-recorde-de-frio-no-fim-de-semana,70001720109",brasil-noticias-geral,Nova pesquisa mostra aprovação de até 70% a Doria,http://web.archive.org/web/20170331062230/http://politica.estadao.com.br/blogs/vera-magalhaes/nova-pesquisa-mostra-aprovacao-de-ate-70-a-doria/,politica-blogs-vera-magalhaes,Ministra pede ao STF mesmo tratamento dado a Adriana para outras mães detentas,"http://web.archive.org/web/20170331062230/http://politica.estadao.com.br/noticias/geral,ministra-pede-ao-stf-mesmo-tratamento-dado-a-adriana-para-outras-maes-detentas,70001720178",politica-noticias-geral,Os fatos e o bom senso,"http://web.archive.org/web/20170331062230/http://opiniao.estadao.com.br/noticias/geral,os-fatos-e-o-bom-senso,70001719562",opiniao-noticias-geral,EXCLUSIVO: Anatel avalia cassação da telefonia fixa da Oi,http://web.archive.org/web/20170331062230/http://politica.estadao.com.br/blogs/coluna-do-estadao/exclusivo-anatel-avalia-cassacao-da-telefonia-fixa-da-oi/,politica-blogs-coluna-do-estadao
"""2017-04-01T04:41:18.000Z""",Bolsonaro bate continência para Moro e é desprezado,"http://web.archive.org/web/20170401064118/http://politica.estadao.com.br/noticias/geral,bolsonaro-bate-continencia-para-moro-e-e-desprezado,70001721635",politica-noticias-geral,Viúva de Domingos Montagner fala pela primeira vez desde a morte do ator,"http://web.archive.org/web/20170401064118/http://emais.estadao.com.br/noticias/gente,viuva-de-domingos-montagner-fala-pela-primeira-vez-desde-morte-do-ator,70001720822",emais-noticias-gente,Letícia Sabatella sai em defesa de figurinista: 'José Mayer não se emenda',"http://web.archive.org/web/20170401064118/http://emais.estadao.com.br/noticias/gente,leticia-sabatella-sai-em-defesa-de-figurinista-jose-mayer-nao-se-emenda-,70001722117",emais-noticias-gente,Motorista do Uber descobre traição após transportar amante do namorado,"http://web.archive.org/web/20170401064118/http://emais.estadao.com.br/noticias/comportamento,motorista-do-uber-descobre-traicao-apos-transportar-amante-do-namorado,70001720274",emais-noticias-comportamento,"Temer sanciona terceirização com três vetos, sem salvaguarda para o trabalhador","http://web.archive.org/web/20170401064118/http://economia.estadao.com.br/noticias/geral,temer-sanciona-terceirizacao-com-vetos,70001722268",economia-noticias-geral,José Mayer é acusado de assédio por figurinista; Globo tomará medidas,"http://web.archive.org/web/20170401064118/http://emais.estadao.com.br/noticias/gente,jose-mayer-e-acusado-de-assedio-por-figurinista-globo-tomara-medidas,70001721971",emais-noticias-gente,"Cotados para 2018, Doria e Bolsonaro dividem palanque em evento militar","http://web.archive.org/web/20170401064118/http://politica.estadao.com.br/noticias/geral,cotados-para-2018-doria-e-bolsonaro-dividem-palanque-em-evento-militar,70001721785",politica-noticias-geral,O primeirão da fila,"http://web.archive.org/web/20170401064118/http://politica.estadao.com.br/noticias/geral,o-primeirao-da-fila,70001721161",politica-noticias-geral,Polícia vai apurar saque em avião que caiu e matou casal em Sorocaba,"http://web.archive.org/web/20170401064118/http://sao-paulo.estadao.com.br/noticias/geral,policia-vai-apurar-saque-em-aviao-que-caiu-e-matou-casal-em-sorocaba,70001722239",sao-paulo-noticias-geral,Xuxa deve fechar sua fundação beneficente após 27 anos,"http://web.archive.org/web/20170401064118/http://emais.estadao.com.br/noticias/gente,xuxa-deve-fechar-sua-fundacao-beneficente-apos-27-anos,70001720911",emais-noticias-gente
"""2017-04-02T05:09:43.000Z""",Casal de amigos finge que vai se casar para conseguir sobremesa grátis em restaurante,"http://web.archive.org/web/20170402070943/http://emais.estadao.com.br/noticias/comportamento,casal-de-amigos-finge-que-vai-se-casar-para-conseguir-sobremesa-gratis-em-restaurante,70001721549",emais-noticias-comportamento,Polícia vai apurar saque em avião que caiu e matou casal em Sorocaba,"http://web.archive.org/web/20170402070943/http://sao-paulo.estadao.com.br/noticias/geral,policia-vai-apurar-saque-em-aviao-que-caiu-e-matou-casal-em-sorocaba,70001722239",sao-paulo-noticias-geral,Ministra que concedeu prisão domiciliar a mulher de Cabral já negou benefício para mãe de 2 crianças,http://web.archive.org/web/20170402070943/http://politica.estadao.com.br/blogs/coluna-do-estadao/ministra-que-soltou-mulher-cabral-ja-negou-prisao-domiciliar-a-mae-de-2-criancas/,politica-blogs-coluna-do-estadao,Relacionamento abusivo não acontece apenas entre casais; saiba identificar,"http://web.archive.org/web/20170402070943/http://emais.estadao.com.br/noticias/comportamento,relacionamento-abusivo-nao-acontece-apenas-entre-casais-saiba-identificar,70001720538",emais-noticias-comportamento,Letícia Sabatella sai em defesa de figurinista: 'José Mayer não se emenda',"http://web.archive.org/web/20170402070943/http://emais.estadao.com.br/noticias/gente,leticia-sabatella-sai-em-defesa-de-figurinista-jose-mayer-nao-se-emenda-,70001722117",emais-noticias-gente,Chega ao fim o casamento de Marcelo Adnet e Dani Calabresa,"http://web.archive.org/web/20170402070943/http://emais.estadao.com.br/noticias/gente,chega-ao-fim-o-casamento-de-marcelo-adnet-e-dani-calabresa,70001722918",emais-noticias-gente,"Mercosul aciona mecanismo capaz de expulsar Venezuela, diz Brasil","http://web.archive.org/web/20170402070943/http://internacional.estadao.com.br/noticias/geral,mercosul-aciona-mecanismo-que-pode-levar-a-expulsao-da-venezuela,70001723057",internacional-noticias-geral,"Temer sanciona terceirização com três vetos, sem salvaguarda para o trabalhador","http://web.archive.org/web/20170402070943/http://economia.estadao.com.br/noticias/geral,temer-sanciona-terceirizacao-com-vetos,70001722268",economia-noticias-geral,Atlético-PR pode ditar nova ordem no futebol brasileiro,"http://web.archive.org/web/20170402070943/http://esportes.estadao.com.br/noticias/futebol,atletico-pr-pode-ditar-nova-ordem-no-futebol-brasileiro,70001722399",esportes-noticias-futebol,"Com novas regras, venda de carro para deficientes dispara","http://web.archive.org/web/20170402070943/http://economia.estadao.com.br/noticias/geral,com-novas-regras-venda-de-carro-para-deficientes-dispara,70001723140",economia-noticias-geral
"""2017-04-03T05:47:56.000Z""",Atlético-PR pode ditar nova ordem no futebol brasileiro,"http://web.archive.org/web/20170403074756/http://esportes.estadao.com.br/noticias/futebol,atletico-pr-pode-ditar-nova-ordem-no-futebol-brasileiro,70001722399",esportes-noticias-futebol,Sobrevivente designado,"http://web.archive.org/web/20170403074756/http://politica.estadao.com.br/noticias/geral,sobrevivente-designado,70001723164",politica-noticias-geral,Metade dos servidores dos Estados tem direito a aposentadorias especiais,"http://web.archive.org/web/20170403074756/http://economia.estadao.com.br/noticias/geral,metade-dos-servidores-dos-estados-tem-direito-a-aposentadorias-especiais,70001723047",economia-noticias-geral,Casal de amigos finge que vai se casar para conseguir sobremesa grátis em restaurante,"http://web.archive.org/web/20170403074756/http://emais.estadao.com.br/noticias/comportamento,casal-de-amigos-finge-que-vai-se-casar-para-conseguir-sobremesa-gratis-em-restaurante,70001721549",emais-noticias-comportamento,Morre a embaixatriz Lúcia Flecha de Lima,http://web.archive.org/web/20170403074756/http://cultura.estadao.com.br/blogs/direto-da-fonte/morre-a-embaixatriz-lucia-flecha-de-lima/,cultura-blogs-direto-da-fonte,Carros antigos que valem a pena,"http://web.archive.org/web/20170403074756/http://www.estadao.com.br/jornal-do-carro/galerias/antigos,carros-antigos-que-valem-a-pena,31099",www-jornal-do-carro-galerias,Ministra que concedeu prisão domiciliar a mulher de Cabral já negou benefício para mãe de 2 crianças,http://web.archive.org/web/20170403074756/http://politica.estadao.com.br/blogs/coluna-do-estadao/ministra-que-soltou-mulher-cabral-ja-negou-prisao-domiciliar-a-mae-de-2-criancas/,politica-blogs-coluna-do-estadao,"Alô, alô, marcianos!","http://web.archive.org/web/20170403074756/http://politica.estadao.com.br/noticias/geral,alo-alo-marcianos,70001723160",politica-noticias-geral,Marca lança batons inspirados em Game of Thrones,"http://web.archive.org/web/20170403074756/http://emais.estadao.com.br/noticias/moda-e-beleza,marca-lanca-batons-inspirados-em-game-of-thrones,70001720667",emais-noticias-moda-e-beleza,,,
