date,1 - Título,1 - URL,1 - Tema,2 - Título,2 - URL,2 - Tema,3 - Título,3 - URL,3 - Tema,4 - Título,4 - URL,4 - Tema,5 - Título,5 - URL,5 - Tema,6 - Título,6 - URL,6 - Tema,7 - Título,7 - URL,7 - Tema,8 - Título,8 - URL,8 - Tema,9 - Título,9 - URL,9 - Tema,10 - Título,10 - URL,10 - Tema
"""2016-12-31T17:51:25.000Z""",UFC 207: Amanda Nunes atropela Ronda Rousey em Las Vegas,http://web.archive.org/web/20161231185125/http://veja.abril.com.br/esporte/ufc-207-amanda-nunes-atropela-ronda-rousey-em-las-vegas/,esporte,Viúva do embaixador recebia amante em casa enquanto marido dormia,http://web.archive.org/web/20161231185125/http://veja.abril.com.br/brasil/viuva-de-embaixador-recebia-amante-em-casa-enquanto-marido-dormia/,brasil,"'Lula nunca gostou de mim', diz Marcelo Odebrecht a procuradores",http://web.archive.org/web/20161231185125/http://veja.abril.com.br/brasil/lula-nunca-gostou-de-mim-diz-marcelo-odebrecht-a-procuradores/,brasil,"Ronda perdeu feio, mas recebeu (bem) mais que Amanda Nunes",http://web.archive.org/web/20161231185125/http://veja.abril.com.br/esporte/ronda-perdeu-feio-mas-recebeu-bem-mais-que-amanda-nunes/,esporte,Morte de ambulante: OAB repudia fala de Bocardi contra advogado,http://web.archive.org/web/20161231185125/http://veja.abril.com.br/brasil/morte-de-ambulante-oab-repudia-fala-de-bocardi-contra-advogado/,brasil,Viúva ofereceu 80 mil reais pela morte de embaixador da Grécia,http://web.archive.org/web/20161231185125/http://veja.abril.com.br/brasil/viuva-ofereceu-80-mil-reais-pela-morte-de-embaixador-da-grecia/,brasil,Amanda Nunes faz piada com Ronda Rousey após nocaute,http://web.archive.org/web/20161231185125/http://veja.abril.com.br/esporte/amanda-nunes-faz-piada-com-ronda-rousey-apos-nocaute/,esporte,WhatsApp deixa de funcionar em alguns aparelhos,http://web.archive.org/web/20161231185125/http://veja.abril.com.br/tecnologia/whatsapp-deixa-de-funcionar-neste-domingo-em-alguns-aparelhos/,tecnologia,Comportamento de mulher de embaixador gerou suspeita,http://web.archive.org/web/20161231185125/http://veja.abril.com.br/brasil/comportamento-de-mulher-de-embaixador-gerou-suspeita/,brasil,Mulher de embaixador entra em contradição e chora,http://web.archive.org/web/20161231185125/http://veja.abril.com.br/brasil/mulher-de-embaixador-confessa-participacao-em-assassinato/,brasil
"""2017-01-01T21:06:58.000Z""","Homem mata filho, ex-mulher e mais dez pessoas em Campinas",http://web.archive.org/web/20170101220658/http://veja.abril.com.br/brasil/homem-mata-filho-ex-mulher-e-mais-dez-pessoas-em-campinas/,brasil,Seis vencedores vão dividir prêmio da Mega Sena da Virada,http://web.archive.org/web/20170101220658/http://veja.abril.com.br/brasil/seis-vencedores-vao-dividir-premio-da-mega-sena-da-virada/,brasil,Leia carta deixada por autor de chacina em Campinas,http://web.archive.org/web/20170101220658/http://veja.abril.com.br/brasil/leia-carta-deixada-por-autor-de-chacina-em-campinas/,brasil,Confira os números da Mega-Sena da Virada de 2016,http://web.archive.org/web/20170101220658/http://veja.abril.com.br/brasil/confira-os-numeros-da-mega-sena-da-virada-de-2016/,brasil,"'Citei todos eles e todos eles estão aí', diz delator dos anos 90",http://web.archive.org/web/20170101220658/http://veja.abril.com.br/brasil/citei-todos-eles-e-todos-eles-estao-ai-diz-delator-dos-anos-90/,brasil,"'Lula nunca gostou de mim', diz Marcelo Odebrecht a procuradores",http://web.archive.org/web/20170101220658/http://veja.abril.com.br/brasil/lula-nunca-gostou-de-mim-diz-marcelo-odebrecht-a-procuradores/,brasil,Eduardo Cunha: fala que a Polícia Federal te escuta,http://web.archive.org/web/20170101220658/http://veja.abril.com.br/brasil/eduardo-cunha-fala-que-a-policia-federal-te-escuta/,brasil,Viúva do embaixador recebia amante em casa enquanto marido dormia,http://web.archive.org/web/20170101220658/http://veja.abril.com.br/brasil/viuva-de-embaixador-recebia-amante-em-casa-enquanto-marido-dormia/,brasil,Mariah Carey larga show antes do fim na Times Square e decepciona,http://web.archive.org/web/20170101220658/http://veja.abril.com.br/entretenimento/mariah-carey-larga-show-antes-do-fim-na-times-square-e-decepciona/,entretenimento,Matthew McConaughey: 'Sou louco pela novela Viver a Vida',http://web.archive.org/web/20170101220658/http://veja.abril.com.br/entretenimento/matthew-mcconaughey-sou-louco-pela-novela-viver-a-vida/,entretenimento
"""2017-01-03T17:24:44.000Z""",Leia carta deixada por autor de chacina em Campinas,http://web.archive.org/web/20170103182444/http://veja.abril.com.br/brasil/leia-carta-deixada-por-autor-de-chacina-em-campinas/,brasil,"Terremoto de magnitude 4,6 atinge o Maranhão",http://web.archive.org/web/20170103182444/http://veja.abril.com.br/brasil/terremoto-de-magnitude-4-6-atinge-o-maranhao/,brasil,Trump diz à Coreia do Norte que 'não haverá arma nuclear',http://web.archive.org/web/20170103182444/http://veja.abril.com.br/mundo/trump-diz-a-coreia-do-norte-que-nao-havera-arma-nuclear/,mundo,STF determina quebra de sigilo telefônico de Gleisi Hoffmann,http://web.archive.org/web/20170103182444/http://veja.abril.com.br/politica/stf-determina-quebra-de-sigilo-telefonico-de-gleisi-hoffmann/,politica,Vítima de chacina em Campinas tinha acusado ex-marido seis vezes,http://web.archive.org/web/20170103182444/http://veja.abril.com.br/brasil/vitima-de-chacina-em-campinas-tinha-acusado-ex-marido-seis-vezes/,brasil,Família do Norte é a terceira maior facção do país,http://web.archive.org/web/20170103182444/http://veja.abril.com.br/brasil/familia-do-norte-e-a-terceira-maior-faccao-do-pais/,brasil,Nova teoria: Titanic afundou por incêndio e não pelo iceberg,http://web.archive.org/web/20170103182444/http://veja.abril.com.br/mundo/nova-teoria-titanic-afundou-por-incendio-e-nao-pelo-iceberg/,mundo,Azealia Banks ofende Brasil nas redes sociais - e leva troco,http://web.archive.org/web/20170103182444/http://veja.abril.com.br/entretenimento/azealia-banks-ofende-brasil-nas-redes-sociais-e-leva-troco/,entretenimento,Anvisa proíbe lote de arroz por encontrar fezes e pelo de roedor,http://web.archive.org/web/20170103182444/http://veja.abril.com.br/economia/anvisa-proibe-lote-de-arroz-por-encontrar-fezes-e-pelo-de-roedor/,economia,Fugitivo de Manaus que postou foto em redes é piada na internet,http://web.archive.org/web/20170103182444/http://veja.abril.com.br/brasil/fugitivo-de-manaus-que-postou-foto-em-redes-e-piada-na-internet/,brasil
"""2017-01-04T18:17:04.000Z""",Acidente do filho tira Bonner do 'Jornal Nacional',http://web.archive.org/web/20170104191704/http://veja.abril.com.br/entretenimento/acidente-do-filho-tira-bonner-do-jornal-nacional/,entretenimento,O 'xerife' do massacre em Manaus,http://web.archive.org/web/20170104191704/http://veja.abril.com.br/brasil/o-xerife-do-massacre-em-manaus/,brasil,Ana Furtado substitui Fátima e comenta acidente de carro,http://web.archive.org/web/20170104191704/http://veja.abril.com.br/entretenimento/ana-furtado-substitui-fatima-e-comenta-acidente-de-carro/,entretenimento,Filho de Bonner e Fátima Bernardes sofre acidente de carro,http://web.archive.org/web/20170104191704/http://veja.abril.com.br/entretenimento/filho-de-bonner-e-fatima-bernardes-sofre-acidente-de-carro/,entretenimento,Bebê é internado após uso de protetor solar da Peppa Pig,http://web.archive.org/web/20170104191704/http://veja.abril.com.br/saude/bebe-e-internado-apos-uso-de-protetor-solar-da-peppa-pig/,saude,Adolescente americano acorda do coma falando espanhol,http://web.archive.org/web/20170104191704/http://veja.abril.com.br/mundo/adolescente-americano-acorda-do-coma-falando-espanhol/,mundo,"Em calamidade financeira, governo de MG compra dois helicópteros",http://web.archive.org/web/20170104191704/http://veja.abril.com.br/politica/em-calamidade-financeira-governo-de-mg-compra-dois-helicopteros/,politica,"Massacrada, Ronda recebe 45 dias de suspensão médica",http://web.archive.org/web/20170104191704/http://veja.abril.com.br/esporte/massacrada-ronda-recebe-45-dias-de-suspensao-medica/,esporte,Vídeo mostra presos decapitados e rivais comemorando em Manaus,http://web.archive.org/web/20170104191704/http://veja.abril.com.br/?p=1833069,,Conheça o mesentério: o novo órgão do corpo humano,http://web.archive.org/web/20170104191704/http://veja.abril.com.br/saude/conheca-o-mesenterio-o-novo-orgao-do-corpo-humano/,saude
"""2017-01-05T19:22:09.000Z""",Monica Iozzi e globais causam com nude coletivo,http://web.archive.org/web/20170105202209/http://veja.abril.com.br/entretenimento/monica-iozzi-e-globais-causam-com-nude-coletivo/,entretenimento,Deputado quer erradicar o vício em masturbação,http://web.archive.org/web/20170105202209/http://veja.abril.com.br/politica/deputado-quer-erradicar-o-vicio-em-masturbacao/,politica,"Com lesão na coluna, amigo do filho de Bonner recebe apoio na web",http://web.archive.org/web/20170105202209/http://veja.abril.com.br/entretenimento/com-lesao-na-coluna-amigo-do-filho-de-bonner-recebe-apoio-na-web/,entretenimento,Autor de massacre racista nos EUA diz que não se arrepende,http://web.archive.org/web/20170105202209/http://veja.abril.com.br/mundo/autor-de-massacre-racista-nos-eua-diz-que-nao-se-arrepende/,mundo,Filho de Pedro Grendene ganha US$ 50 mil em cassino no Uruguai,http://web.archive.org/web/20170105202209/http://veja.abril.com.br/brasil/filho-de-pedro-grendene-ganha-us-50-mil-em-cassino-no-uruguai/,brasil,"'De certa forma, o banheiro tem ligação com o impeachment'",http://web.archive.org/web/20170105202209/http://veja.abril.com.br/brasil/janaina-paschoal-o-banheiro-tem-ligacao-com-o-impeachment/,brasil,Ana Furtado substitui Fátima e comenta acidente de carro,http://web.archive.org/web/20170105202209/http://veja.abril.com.br/entretenimento/ana-furtado-substitui-fatima-e-comenta-acidente-de-carro/,entretenimento,Trump cancela projetos no Brasil,http://web.archive.org/web/20170105202209/http://veja.abril.com.br/economia/trump-cancela-projetos-no-brasil/,economia,As companhias aéreas mais seguras em 2016 – e as mais inseguras,http://web.archive.org/web/20170105202209/http://veja.abril.com.br/economia/as-companhias-aereas-mais-seguras-em-2016-e-as-mais-inseguras/,economia,"Após Soninha ‘perder a hora’, Doria vai multar quem se atrasar",http://web.archive.org/web/20170105202209/http://veja.abril.com.br/brasil/apos-soninha-perder-a-hora-doria-vai-multar-quem-se-atrasar/,brasil
"""2017-01-06T20:23:41.000Z""",Ao menos 33 presos são mortos em RR; ministro nega retaliação,http://web.archive.org/web/20170106212341/http://veja.abril.com.br/brasil/mais-de-30-presos-sao-encontrados-mortos-em-presidio-em-rr/,brasil,Zilu passa mal ao volante e bate carro em Alphaville,http://web.archive.org/web/20170106212341/http://veja.abril.com.br/entretenimento/zilu-passa-mal-ao-volante-e-bate-carro-em-alphaville/,entretenimento,Governo sabia que prisão tinha até metralhadora antes de massacre,http://web.archive.org/web/20170106212341/http://veja.abril.com.br/brasil/detentos-de-manaus-tinham-ate-metralhadora-antes-de-massacre/,brasil,Filho de Letícia Spiller e Marcello Novaes capota carro no Rio,http://web.archive.org/web/20170106212341/http://veja.abril.com.br/entretenimento/filho-de-leticia-spiller-e-marcello-novaes-capota-carro-no-rio/,entretenimento,PCC já teria plano para se vingar de Família do Norte,http://web.archive.org/web/20170106212341/http://veja.abril.com.br/brasil/pcc-ja-teria-plano-para-se-vingar-de-familia-do-norte/,brasil,"Com lesão na coluna, amigo do filho de Bonner recebe apoio na web",http://web.archive.org/web/20170106212341/http://veja.abril.com.br/entretenimento/com-lesao-na-coluna-amigo-do-filho-de-bonner-recebe-apoio-na-web/,entretenimento,Tiroteio em aeroporto da Flórida deixa pelo menos 5 mortos,http://web.archive.org/web/20170106212341/http://veja.abril.com.br/mundo/tiroteio-em-aeroporto-da-florida-deixa-pelo-menos-9-feridos/,mundo,Racha em facção que se aliou ao PCC deixa cadeias do RJ em alerta,http://web.archive.org/web/20170106212341/http://veja.abril.com.br/brasil/racha-em-faccao-que-se-aliou-ao-pcc-deixa-cadeias-do-rj-em-alerta/,brasil,Gestão Doria 'envelopa' área em viaduto com moradores de rua,http://web.archive.org/web/20170106212341/http://veja.abril.com.br/brasil/gestao-doria-envelopa-area-em-viaduto-e-oculta-moradores-de-rua/,brasil,Vera Fischer critica Globo e novela de Gloria Perez,http://web.archive.org/web/20170106212341/http://veja.abril.com.br/entretenimento/vera-fischer-critica-globo-e-novela-de-gloria-perez/,entretenimento
"""2017-01-07T20:34:48.000Z""",Imprensa internacional destaca perigosa moda brasileira de verão,http://web.archive.org/web/20170107213448/http://veja.abril.com.br/mundo/imprensa-internacional-destaca-perigosa-moda-brasileira-de-verao/,mundo,"PCC cumpre ameaça, mata 33 em RR e facções desafiam governo",http://web.archive.org/web/20170107213448/http://veja.abril.com.br/brasil/pcc-cumpre-ameaca-mata-33-em-rr-e-faccoes-desafiam-governo/,brasil,Chico Pinheiro encerra 'JN' com 'Graças a Deus hoje é sexta',http://web.archive.org/web/20170107213448/http://veja.abril.com.br/entretenimento/chico-pinheiro-encerra-jn-com-gracas-a-deus-hoje-e-sexta/,entretenimento,Curitibana descobre foto sua em carrinho de crepe em Natal,http://web.archive.org/web/20170107213448/http://veja.abril.com.br/economia/curitibana-descobre-foto-sua-em-carrinho-de-crepe-em-natal/,economia,"Americano reage a assalto no Rio, escapa de tiro e é preso",http://web.archive.org/web/20170107213448/http://veja.abril.com.br/brasil/turista-e-preso-ao-agredir-ladrao-e-xingar-policiais-no-rio/,brasil,O diário do assassino de Campinas,http://web.archive.org/web/20170107213448/http://veja.abril.com.br/brasil/o-diario-do-assassino-de-campinas/,brasil,Secretário que defendeu 'matar mais' nos presídios deixa o cargo,http://web.archive.org/web/20170107213448/http://veja.abril.com.br/brasil/secretario-que-disse-que-tinha-que-matar-mais-deixa-o-cargo/,brasil,"Morre Tilikum, a orca do SeaWorld que protagonizou ‘Blackfish’",http://web.archive.org/web/20170107213448/http://veja.abril.com.br/mundo/morre-tilikum-a-orca-do-seaworld-que-protagonizou-blackfish/,mundo,Neto volta à Chapecoense: 'Ou encaro ou me afundo na depressão',http://web.archive.org/web/20170107213448/http://veja.abril.com.br/esporte/neto-volta-a-chapecoense-ou-encaro-ou-me-afundo-na-depressao/,esporte,Regina Duarte ajuda Doria a 'varrer' a avenida Paulista,http://web.archive.org/web/20170107213448/http://veja.abril.com.br/brasil/ao-lado-de-doria-regina-duarte-varre-avenida-paulista-em-sp/,brasil
"""2017-01-08T21:39:25.000Z""","‘Que é isso? Meu Deus’, diz pastor ao testemunhar facada em culto",http://web.archive.org/web/20170108223925/http://veja.abril.com.br/brasil/que-e-isso-meu-deus-diz-pastor-ao-testemunhar-facada-em-culto/,brasil,"No Caldeirão, artistas cutucam Marquezine sobre volta com Neymar",http://web.archive.org/web/20170108223925/http://veja.abril.com.br/brasil/no-caldeirao-artistas-cutucam-marquezine-sobre-volta-com-neymar/,brasil,Imprensa internacional destaca perigosa moda brasileira de verão,http://web.archive.org/web/20170108223925/http://veja.abril.com.br/mundo/imprensa-internacional-destaca-perigosa-moda-brasileira-de-verao/,mundo,"""Eu enfrento o medo"", diz juíza que vive sob escolta permanente",http://web.archive.org/web/20170108223925/http://veja.abril.com.br/brasil/eu-enfrento-o-medo-diz-juiza-que-vive-sob-escolta-permanente/,brasil,Anvisa proíbe lote de arroz por encontrar fezes e pelo de roedor,http://web.archive.org/web/20170108223925/http://veja.abril.com.br/economia/anvisa-proibe-lote-de-arroz-por-encontrar-fezes-e-pelo-de-roedor/,economia,"PCC cumpre ameaça, mata 33 em RR e facções desafiam governo",http://web.archive.org/web/20170108223925/http://veja.abril.com.br/brasil/pcc-cumpre-ameaca-mata-33-em-rr-e-faccoes-desafiam-governo/,brasil,Temporal alaga estação de metrô de SP,http://web.archive.org/web/20170108223925/http://veja.abril.com.br/brasil/temporal-alaga-estacao-de-metro-de-sp/,brasil,Monica Iozzi e globais causam com nude coletivo,http://web.archive.org/web/20170108223925/http://veja.abril.com.br/entretenimento/monica-iozzi-e-globais-causam-com-nude-coletivo/,entretenimento,Americano detido após reagir a assalto no Rio 'não se arrepende',http://web.archive.org/web/20170108223925/http://veja.abril.com.br/brasil/americano-detido-apos-reagir-a-assalto-no-rio-nao-se-arrepende/,brasil,Material apreendido pela PF revela gastanças da mulher de Cunha,http://web.archive.org/web/20170108223925/http://veja.abril.com.br/brasil/material-apreendido-pela-pf-revela-gastancas-da-mulher-de-cunha/,brasil
"""2017-01-09T22:15:29.000Z""",Leonardo Vieira faz manifesto contra a homofobia após ataques,http://web.archive.org/web/20170109231529/http://veja.abril.com.br/entretenimento/leonardo-vieira-faz-manifesto-contra-a-homofobia-apos-ataques/,entretenimento,"‘Que é isso? Meu Deus’, diz pastor ao testemunhar facada em culto",http://web.archive.org/web/20170109231529/http://veja.abril.com.br/brasil/que-e-isso-meu-deus-diz-pastor-ao-testemunhar-facada-em-culto/,brasil,"No 'Caldeirão', artistas cutucam Marquezine sobre volta com Neymar",http://web.archive.org/web/20170109231529/http://veja.abril.com.br/brasil/no-caldeirao-artistas-cutucam-marquezine-sobre-volta-com-neymar/,brasil,Maduro aumenta salário mínimo em 50% na Venezuela - para R$ 36,http://web.archive.org/web/20170109231529/http://veja.abril.com.br/economia/maduro-aumenta-salario-minimo-em-50-na-venezuela-para-us-12/,economia,Leonardo Vieira é vítima de homofobia e vai prestar queixa,http://web.archive.org/web/20170109231529/http://veja.abril.com.br/entretenimento/leonardo-vieira-e-vitma-de-homofobia-e-ira-prestar-queixa/,entretenimento,Quem escorregou no look do Globo de Ouro 2017?,http://web.archive.org/web/20170109231529/http://veja.abril.com.br/entretenimento/quem-escorregou-no-look-do-globo-de-ouro-2017/,entretenimento,O tigre guarani: a transformação econômica do Paraguai,http://web.archive.org/web/20170109231529/http://veja.abril.com.br/economia/o-tigre-guarani-a-transformacao-economica-do-paraguai/,economia,Emma Stone: prêmio de momento mais constrangedor do Globo de Ouro,http://web.archive.org/web/20170109231529/http://veja.abril.com.br/entretenimento/emma-stone-premio-de-momento-mais-constrangedor-do-globo-de-ouro/,entretenimento,Sol na laje? Saiba os riscos da moda da 'marquinha',http://web.archive.org/web/20170109231529/http://veja.abril.com.br/saude/sol-na-laje-saiba-os-riscos-da-moda-da-marquinha/,saude,Pastor sugere que ataque pode ter sido ordenado por religioso,http://web.archive.org/web/20170109231529/http://veja.abril.com.br/brasil/pastor-sugere-que-ataque-pode-ter-sido-ordenado-por-religioso/,brasil
"""2017-01-10T23:04:33.000Z""",Camisa ensanguentada de Valdemiro é usada para 'curar' fiéis,http://web.archive.org/web/20170111000433/http://veja.abril.com.br/brasil/camisa-ensanguentada-de-valdemiro-e-usada-para-curar-fieis/,brasil,"Após ser esfaqueado, bispo Valdemiro pede R$ 8 milhões aos fiéis",http://web.archive.org/web/20170111000433/http://veja.abril.com.br/brasil/apos-ser-esfaqueado-bispo-valdemiro-pede-r-8-milhoes-aos-fieis/,brasil,Leonardo Vieira faz manifesto contra a homofobia após ataques,http://web.archive.org/web/20170111000433/http://veja.abril.com.br/entretenimento/leonardo-vieira-faz-manifesto-contra-a-homofobia-apos-ataques/,entretenimento,Ex-assessor se torna delator e fala sobre iate de Sérgio Cabral,http://web.archive.org/web/20170111000433/http://veja.abril.com.br/brasil/ex-assessor-se-torna-delator-e-fala-sobre-iate-de-sergio-cabral/,brasil,Promotor diz que desembargadora do AM tem 'carinha' de faxineira,http://web.archive.org/web/20170111000433/http://veja.abril.com.br/brasil/promotor-diz-que-desembargadora-do-am-tem-carinha-de-faxineira/,brasil,"Neto, da Chape, não culpa piloto: 'Não guardo raiva de ninguém'",http://web.archive.org/web/20170111000433/http://veja.abril.com.br/esporte/neto-da-chape-nao-culpa-piloto-nao-guardo-raiva-de-ninguem/,esporte,‘Asteroide-surpresa’ passa próximo à Terra,http://web.archive.org/web/20170111000433/http://veja.abril.com.br/ciencia/asteroide-surpresa-passa-proximo-a-terra/,ciencia,Meryl Streep compra briga com lutadores de MMA,http://web.archive.org/web/20170111000433/http://veja.abril.com.br/entretenimento/meryl-streep-compra-briga-com-lutadores-de-mma/,entretenimento,A polêmica de todo início de ano está de volta: o IPVA é ilegal?,http://web.archive.org/web/20170111000433/http://veja.abril.com.br/economia/a-polemica-de-todo-inicio-de-ano-esta-de-volta-o-ipva-e-ilegal/,economia,"Abandonado e sem energia, o estádio do Maracanã é saqueado",http://web.archive.org/web/20170111000433/http://veja.abril.com.br/esporte/abandonado-e-sem-energia-o-estadio-do-maracana-e-saqueado/,esporte
